GPU_Key,CPU_Key,GameName,GameResolution,GameSetting,FPS,G3Dmark,cpuMark
gtx1660ti,52600x,aWayOut,1080.0,max,112.7,11794.0,14053.0
gtx1660ti,51600x,aWayOut,1080.0,max,105.8,11794.0,12943.0
gtx1660ti,52600,aWayOut,1080.0,max,104.7,11794.0,13195.0
gtx1660ti,71700x,aWayOut,1080.0,max,101.2,11794.0,15496.0
gtx1660super,93900x,aWayOut,1080.0,max,121.6,12732.0,32751.0
gtx1660super,73800x,aWayOut,1080.0,max,120.5,12732.0,23275.0
gtx1660super,73700x,aWayOut,1080.0,max,118.8,12732.0,22716.0
gtx1660super,53600x,aWayOut,1080.0,max,118.2,12732.0,18285.0
gtx1660super,53600,aWayOut,1080.0,max,114.8,12732.0,17822.0
gtx1660super,52600x,aWayOut,1080.0,max,111.3,12732.0,14053.0
gtx1660super,51600x,aWayOut,1080.0,max,104.5,12732.0,12943.0
gtx1660super,52600,aWayOut,1080.0,max,103.3,12732.0,13195.0
gtx1660super,71700x,aWayOut,1080.0,max,99.9,12732.0,15496.0
gtx980ti,93900x,aWayOut,1080.0,max,121.6,13864.0,32751.0
gtx980ti,73800x,aWayOut,1080.0,max,120.5,13864.0,23275.0
gtx980ti,73700x,aWayOut,1080.0,max,118.8,13864.0,22716.0
gtx980ti,53600x,aWayOut,1080.0,max,118.2,13864.0,18285.0
gtx980ti,53600,aWayOut,1080.0,max,114.8,13864.0,17822.0
gtx980ti,52600x,aWayOut,1080.0,max,111.3,13864.0,14053.0
gtx980ti,51600x,aWayOut,1080.0,max,104.5,13864.0,12943.0
gtx980ti,52600,aWayOut,1080.0,max,103.3,13864.0,13195.0
gtx980ti,71700x,aWayOut,1080.0,max,99.9,13864.0,15496.0
gtx1660,93900x,aWayOut,1080.0,max,118.4,11695.0,32751.0
gtx1660,73800x,aWayOut,1080.0,max,117.3,11695.0,23275.0
gtx1660,73700x,aWayOut,1080.0,max,115.7,11695.0,22716.0
gtx1660,53600x,aWayOut,1080.0,max,115.1,11695.0,18285.0
gtx1660,53600,aWayOut,1080.0,max,111.8,11695.0,17822.0
gtx1660,52600x,aWayOut,1080.0,max,108.4,11695.0,14053.0
gtx1660,51600x,aWayOut,1080.0,max,101.8,11695.0,12943.0
gtx1660,52600,aWayOut,1080.0,max,100.7,11695.0,13195.0
gtx1660,71700x,aWayOut,1080.0,max,97.3,11695.0,15496.0
gtx980,93900x,aWayOut,1080.0,max,102.6,11237.0,32751.0
gtx980,73800x,aWayOut,1080.0,max,101.7,11237.0,23275.0
gtx980,73700x,aWayOut,1080.0,max,100.2,11237.0,22716.0
gtx980,53600x,aWayOut,1080.0,max,99.8,11237.0,18285.0
gtx980,53600,aWayOut,1080.0,max,96.9,11237.0,17822.0
gtx980,52600x,aWayOut,1080.0,max,94.0,11237.0,14053.0
gtx980,51600x,aWayOut,1080.0,max,88.2,11237.0,12943.0
gtx980,52600,aWayOut,1080.0,max,87.2,11237.0,13195.0
gtx980,71700x,aWayOut,1080.0,max,84.4,11237.0,15496.0
gtx10605gb,93900x,aWayOut,1080.0,max,101.1,8704.0,32751.0
gtx10605gb,73800x,aWayOut,1080.0,max,100.1,8704.0,23275.0
gtx10605gb,73700x,aWayOut,1080.0,max,98.7,8704.0,22716.0
gtx10605gb,53600x,aWayOut,1080.0,max,98.2,8704.0,18285.0
gtx10605gb,53600,aWayOut,1080.0,max,95.4,8704.0,17822.0
gtx10605gb,52600x,aWayOut,1080.0,max,92.5,8704.0,14053.0
gtx10605gb,51600x,aWayOut,1080.0,max,87.5,8704.0,12943.0
gtx10605gb,52600,aWayOut,1080.0,max,85.9,8704.0,13195.0
gtx10605gb,71700x,aWayOut,1080.0,max,83.3,8704.0,15496.0
gtx970,93900x,aWayOut,1080.0,max,96.3,9688.0,32751.0
gtx970,73800x,aWayOut,1080.0,max,95.4,9688.0,23275.0
gtx970,73700x,aWayOut,1080.0,max,94.1,9688.0,22716.0
gtx970,53600x,aWayOut,1080.0,max,93.6,9688.0,18285.0
gtx970,53600,aWayOut,1080.0,max,90.9,9688.0,17822.0
gtx970,52600x,aWayOut,1080.0,max,88.2,9688.0,14053.0
gtx970,51600x,aWayOut,1080.0,max,82.8,9688.0,12943.0
gtx970,52600,aWayOut,1080.0,max,81.9,9688.0,13195.0
gtx970,71700x,aWayOut,1080.0,max,79.2,9688.0,15496.0
gtx1050ti,93900x,aWayOut,1080.0,max,72.6,6314.0,32751.0
gtx1050ti,73800x,aWayOut,1080.0,max,72.0,6314.0,23275.0
gtx1050ti,73700x,aWayOut,1080.0,max,70.9,6314.0,22716.0
gtx1050ti,53600x,aWayOut,1080.0,max,70.6,6314.0,18285.0
gtx1050ti,53600,aWayOut,1080.0,max,68.6,6314.0,17822.0
gtx1050ti,52600x,aWayOut,1080.0,max,66.5,6314.0,14053.0
gtx1050ti,51600x,aWayOut,1080.0,max,62.5,6314.0,12943.0
gtx1050ti,52600,aWayOut,1080.0,max,61.7,6314.0,13195.0
gtx1050ti,71700x,aWayOut,1080.0,max,59.7,6314.0,15496.0
rx5700xt,93900x,aWayOut,1080.0,max,143.7,16892.0,32751.0
rx5700xt,73800x,aWayOut,1080.0,max,142.4,16892.0,23275.0
rx5700xt,73700x,aWayOut,1080.0,max,140.3,16892.0,22716.0
rx5700xt,53600x,aWayOut,1080.0,max,139.7,16892.0,18285.0
rx5700xt,53600,aWayOut,1080.0,max,135.6,16892.0,17822.0
rx5700xt,52600x,aWayOut,1080.0,max,131.5,16892.0,14053.0
rx5700xt,51600x,aWayOut,1080.0,max,123.5,16892.0,12943.0
rx5700xt,52600,aWayOut,1080.0,max,122.1,16892.0,13195.0
rx5700xt,71700x,aWayOut,1080.0,max,118.1,16892.0,15496.0
rx5700,93900x,aWayOut,1080.0,max,139.0,14729.0,32751.0
rx5700,73800x,aWayOut,1080.0,max,137.7,14729.0,23275.0
rx5700,73700x,aWayOut,1080.0,max,135.7,14729.0,22716.0
rx5700,53600x,aWayOut,1080.0,max,135.1,14729.0,18285.0
rx5700,53600,aWayOut,1080.0,max,131.2,14729.0,17822.0
rx5700,52600x,aWayOut,1080.0,max,127.2,14729.0,14053.0
rx5700,51600x,aWayOut,1080.0,max,119.4,14729.0,12943.0
rx5700,52600,aWayOut,1080.0,max,118.1,14729.0,13195.0
rx5700,71700x,aWayOut,1080.0,max,114.2,14729.0,15496.0
provega64,93900x,aWayOut,1080.0,max,135.8,12402.0,32751.0
provega64,73800x,aWayOut,1080.0,max,134.5,12402.0,23275.0
provega64,73700x,aWayOut,1080.0,max,132.6,12402.0,22716.0
provega64,53600x,aWayOut,1080.0,max,132.0,12402.0,18285.0
provega64,53600,aWayOut,1080.0,max,128.2,12402.0,17822.0
provega64,52600x,aWayOut,1080.0,max,124.3,12402.0,14053.0
provega64,51600x,aWayOut,1080.0,max,116.7,12402.0,12943.0
provega64,52600,aWayOut,1080.0,max,115.4,12402.0,13195.0
provega64,71700x,aWayOut,1080.0,max,111.6,12402.0,15496.0
rx590,93900x,aWayOut,1080.0,max,116.9,9665.0,32751.0
rx590,73800x,aWayOut,1080.0,max,115.8,9665.0,23275.0
rx590,73700x,aWayOut,1080.0,max,114.1,9665.0,22716.0
rx590,53600x,aWayOut,1080.0,max,113.6,9665.0,18285.0
rx590,53600,aWayOut,1080.0,max,110.3,9665.0,17822.0
rx590,52600x,aWayOut,1080.0,max,107.0,9665.0,14053.0
rx590,51600x,aWayOut,1080.0,max,100.4,9665.0,12943.0
rx590,52600,aWayOut,1080.0,max,99.3,9665.0,13195.0
rx590,71700x,aWayOut,1080.0,max,96.0,9665.0,15496.0
rx580,93900x,aWayOut,1080.0,max,83.7,8907.0,32751.0
rx580,73800x,aWayOut,1080.0,max,82.9,8907.0,23275.0
rx580,73700x,aWayOut,1080.0,max,81.7,8907.0,22716.0
rx580,53600x,aWayOut,1080.0,max,81.3,8907.0,18285.0
rx580,53600,aWayOut,1080.0,max,79.0,8907.0,17822.0
rx580,52600x,aWayOut,1080.0,max,76.6,8907.0,14053.0
rx580,51600x,aWayOut,1080.0,max,72.3,8907.0,12943.0
rx580,52600,aWayOut,1080.0,max,71.1,8907.0,13195.0
rx580,71700x,aWayOut,1080.0,max,69.2,8907.0,15496.0
rtx2080ti,93900x,dota2,1080.0,max,243.3,21796.0,32751.0
rtx2080ti,73800x,dota2,1080.0,max,241.1,21796.0,23275.0
rtx2080ti,73700x,dota2,1080.0,max,237.7,21796.0,22716.0
rtx2080ti,53600x,dota2,1080.0,max,236.5,21796.0,18285.0
rtx2080ti,53600,dota2,1080.0,max,229.7,21796.0,17822.0
rtx2080ti,52600x,dota2,1080.0,max,222.2,21796.0,14053.0
rtx2080ti,51600x,dota2,1080.0,max,208.6,21796.0,12943.0
rtx2080ti,52600,dota2,1080.0,max,206.3,21796.0,13195.0
rtx2080ti,71700x,dota2,1080.0,max,199.5,21796.0,15496.0
rtx2080,93900x,dota2,1080.0,max,197.7,18732.0,32751.0
rtx2080,73800x,dota2,1080.0,max,195.9,18732.0,23275.0
rtx2080,73700x,dota2,1080.0,max,193.1,18732.0,22716.0
rtx2080,53600x,dota2,1080.0,max,192.2,18732.0,18285.0
rtx2080,53600,dota2,1080.0,max,186.6,18732.0,17822.0
rtx2080,52600x,dota2,1080.0,max,180.5,18732.0,14053.0
rtx2080,51600x,dota2,1080.0,max,169.5,18732.0,12943.0
rtx2080,52600,dota2,1080.0,max,167.6,18732.0,13195.0
rtx2080,71700x,dota2,1080.0,max,162.1,18732.0,15496.0
gtx1080ti,93900x,dota2,1080.0,max,190.1,18284.0,32751.0
gtx1080ti,73800x,dota2,1080.0,max,188.3,18284.0,23275.0
gtx1080ti,73700x,dota2,1080.0,max,185.7,18284.0,22716.0
gtx1080ti,53600x,dota2,1080.0,max,184.8,18284.0,18285.0
gtx1080ti,53600,dota2,1080.0,max,179.4,18284.0,17822.0
gtx1080ti,52600x,dota2,1080.0,max,173.6,18284.0,14053.0
gtx1080ti,51600x,dota2,1080.0,max,163.8,18284.0,12943.0
gtx1080ti,52600,dota2,1080.0,max,161.2,18284.0,13195.0
gtx1080ti,71700x,dota2,1080.0,max,156.5,18284.0,15496.0
gtxtitanx,93900x,dota2,1080.0,max,188.2,13173.0,32751.0
gtxtitanx,73800x,dota2,1080.0,max,186.4,13173.0,23275.0
gtxtitanx,73700x,dota2,1080.0,max,183.8,13173.0,22716.0
gtxtitanx,53600x,dota2,1080.0,max,182.9,13173.0,18285.0
gtxtitanx,53600,dota2,1080.0,max,177.7,13173.0,17822.0
gtxtitanx,52600x,dota2,1080.0,max,171.9,13173.0,14053.0
gtxtitanx,51600x,dota2,1080.0,max,161.3,13173.0,12943.0
gtxtitanx,52600,dota2,1080.0,max,159.6,13173.0,13195.0
gtxtitanx,71700x,dota2,1080.0,max,154.3,13173.0,15496.0
rtx2070super,93900x,dota2,1080.0,max,186.3,18168.0,32751.0
rtx2070super,73800x,dota2,1080.0,max,184.6,18168.0,23275.0
rtx2070super,73700x,dota2,1080.0,max,182.0,18168.0,22716.0
rtx2070super,53600x,dota2,1080.0,max,181.1,18168.0,18285.0
rtx2070super,53600,dota2,1080.0,max,175.9,18168.0,17822.0
rtx2070super,52600x,dota2,1080.0,max,170.1,18168.0,14053.0
rtx2070super,51600x,dota2,1080.0,max,159.7,18168.0,12943.0
rtx2070super,52600,dota2,1080.0,max,158.0,18168.0,13195.0
rtx2070super,71700x,dota2,1080.0,max,152.8,18168.0,15496.0
rtx2070,93900x,dota2,1080.0,max,178.7,16079.0,32751.0
rtx2070,73800x,dota2,1080.0,max,177.0,16079.0,23275.0
rtx2070,73700x,dota2,1080.0,max,174.5,16079.0,22716.0
rtx2070,53600x,dota2,1080.0,max,173.7,16079.0,18285.0
rtx2070,53600,dota2,1080.0,max,168.7,16079.0,17822.0
rtx2070,52600x,dota2,1080.0,max,163.2,16079.0,14053.0
rtx2070,51600x,dota2,1080.0,max,153.2,16079.0,12943.0
rtx2070,52600,dota2,1080.0,max,151.5,16079.0,13195.0
rtx2070,71700x,dota2,1080.0,max,146.5,16079.0,15496.0
rtx2060super,93900x,dota2,1080.0,max,171.1,16514.0,32751.0
rtx2060super,73800x,dota2,1080.0,max,169.5,16514.0,23275.0
rtx2060super,73700x,dota2,1080.0,max,167.1,16514.0,22716.0
rtx2060super,53600x,dota2,1080.0,max,166.3,16514.0,18285.0
rtx2060super,53600,dota2,1080.0,max,161.5,16514.0,17822.0
rtx2060super,52600x,dota2,1080.0,max,156.2,16514.0,14053.0
rtx2060super,51600x,dota2,1080.0,max,146.7,16514.0,12943.0
rtx2060super,52600,dota2,1080.0,max,145.1,16514.0,13195.0
rtx2060super,71700x,dota2,1080.0,max,140.3,16514.0,15496.0
rtx2060,93900x,dota2,1080.0,max,165.4,13953.0,32751.0
rtx2060,73800x,dota2,1080.0,max,163.8,13953.0,23275.0
rtx2060,73700x,dota2,1080.0,max,161.5,13953.0,22716.0
rtx2060,53600x,dota2,1080.0,max,160.8,13953.0,18285.0
rtx2060,53600,dota2,1080.0,max,156.1,13953.0,17822.0
rtx2060,52600x,dota2,1080.0,max,151.0,13953.0,14053.0
rtx2060,51600x,dota2,1080.0,max,141.8,13953.0,12943.0
rtx2060,52600,dota2,1080.0,max,140.2,13953.0,13195.0
rtx2060,71700x,dota2,1080.0,max,135.6,13953.0,15496.0
gtx1070ti,93900x,dota2,1080.0,max,161.6,14500.0,32751.0
gtx1070ti,73800x,dota2,1080.0,max,160.1,14500.0,23275.0
gtx1070ti,73700x,dota2,1080.0,max,157.8,14500.0,22716.0
gtx1070ti,53600x,dota2,1080.0,max,157.1,14500.0,18285.0
gtx1070ti,53600,dota2,1080.0,max,152.5,14500.0,17822.0
gtx1070ti,52600x,dota2,1080.0,max,147.6,14500.0,14053.0
gtx1070ti,51600x,dota2,1080.0,max,139.2,14500.0,12943.0
gtx1070ti,52600,dota2,1080.0,max,137.0,14500.0,13195.0
gtx1070ti,71700x,dota2,1080.0,max,133.1,14500.0,15496.0
gtx1660ti,93900x,dota2,1080.0,max,148.3,11794.0,32751.0
gtx1660ti,73800x,dota2,1080.0,max,146.9,11794.0,23275.0
gtx1660ti,73700x,dota2,1080.0,max,144.8,11794.0,22716.0
gtx1660ti,53600x,dota2,1080.0,max,144.1,11794.0,18285.0
gtx1660ti,53600,dota2,1080.0,max,140.0,11794.0,17822.0
gtx1660ti,52600x,dota2,1080.0,max,135.4,11794.0,14053.0
gtx1660ti,51600x,dota2,1080.0,max,127.1,11794.0,12943.0
gtx1660ti,52600,dota2,1080.0,max,125.7,11794.0,13195.0
gtx1660ti,71700x,dota2,1080.0,max,121.6,11794.0,15496.0
gtx1660super,93900x,dota2,1080.0,max,146.4,12732.0,32751.0
gtx1660super,73800x,dota2,1080.0,max,145.0,12732.0,23275.0
gtx1660super,73700x,dota2,1080.0,max,143.0,12732.0,22716.0
gtx1660super,53600x,dota2,1080.0,max,142.3,12732.0,18285.0
gtx1660super,53600,dota2,1080.0,max,138.2,12732.0,17822.0
gtx1660super,52600x,dota2,1080.0,max,133.7,12732.0,14053.0
gtx1660super,51600x,dota2,1080.0,max,125.5,12732.0,12943.0
gtx1660super,52600,dota2,1080.0,max,124.1,12732.0,13195.0
gtx1660super,71700x,dota2,1080.0,max,120.0,12732.0,15496.0
gtx980ti,93900x,dota2,1080.0,max,146.4,13864.0,32751.0
gtx980ti,73800x,dota2,1080.0,max,145.0,13864.0,23275.0
gtx980ti,73700x,dota2,1080.0,max,143.0,13864.0,22716.0
gtx980ti,53600x,dota2,1080.0,max,142.3,13864.0,18285.0
gtx980ti,53600,dota2,1080.0,max,138.2,13864.0,17822.0
gtx980ti,52600x,dota2,1080.0,max,133.7,13864.0,14053.0
gtx980ti,51600x,dota2,1080.0,max,125.5,13864.0,12943.0
gtx980ti,52600,dota2,1080.0,max,124.1,13864.0,13195.0
gtx980ti,71700x,dota2,1080.0,max,120.0,13864.0,15496.0
gtx1660,93900x,dota2,1080.0,max,142.6,11695.0,32751.0
gtx1660,73800x,dota2,1080.0,max,141.2,11695.0,23275.0
gtx1660,73700x,dota2,1080.0,max,139.3,11695.0,22716.0
gtx1660,53600x,dota2,1080.0,max,138.6,11695.0,18285.0
gtx1660,53600,dota2,1080.0,max,134.6,11695.0,17822.0
gtx1660,52600x,dota2,1080.0,max,130.2,11695.0,14053.0
gtx1660,51600x,dota2,1080.0,max,122.2,11695.0,12943.0
gtx1660,52600,dota2,1080.0,max,120.9,11695.0,13195.0
gtx1660,71700x,dota2,1080.0,max,116.9,11695.0,15496.0
gtx980,93900x,dota2,1080.0,max,123.6,11237.0,32751.0
gtx980,73800x,dota2,1080.0,max,122.4,11237.0,23275.0
gtx980,73700x,dota2,1080.0,max,120.7,11237.0,22716.0
gtx980,53600x,dota2,1080.0,max,120.1,11237.0,18285.0
gtx980,53600,dota2,1080.0,max,116.6,11237.0,17822.0
gtx980,52600x,dota2,1080.0,max,112.8,11237.0,14053.0
gtx980,51600x,dota2,1080.0,max,105.9,11237.0,12943.0
gtx980,52600,dota2,1080.0,max,104.8,11237.0,13195.0
gtx980,71700x,dota2,1080.0,max,101.3,11237.0,15496.0
gtx10605gb,93900x,dota2,1080.0,max,121.7,8704.0,32751.0
gtx10605gb,73800x,dota2,1080.0,max,120.5,8704.0,23275.0
gtx10605gb,73700x,dota2,1080.0,max,118.8,8704.0,22716.0
gtx10605gb,53600x,dota2,1080.0,max,118.3,8704.0,18285.0
gtx10605gb,53600,dota2,1080.0,max,114.8,8704.0,17822.0
gtx10605gb,52600x,dota2,1080.0,max,111.1,8704.0,14053.0
gtx10605gb,51600x,dota2,1080.0,max,104.9,8704.0,12943.0
gtx10605gb,52600,dota2,1080.0,max,103.2,8704.0,13195.0
gtx10605gb,71700x,dota2,1080.0,max,100.3,8704.0,15496.0
gtx970,93900x,dota2,1080.0,max,116.0,9688.0,32751.0
gtx970,73800x,dota2,1080.0,max,114.9,9688.0,23275.0
gtx970,73700x,dota2,1080.0,max,113.3,9688.0,22716.0
gtx970,53600x,dota2,1080.0,max,112.7,9688.0,18285.0
gtx970,53600,dota2,1080.0,max,109.5,9688.0,17822.0
gtx970,52600x,dota2,1080.0,max,105.9,9688.0,14053.0
gtx970,51600x,dota2,1080.0,max,99.4,9688.0,12943.0
gtx970,52600,dota2,1080.0,max,98.3,9688.0,13195.0
gtx970,71700x,dota2,1080.0,max,95.1,9688.0,15496.0
gtx1050ti,93900x,dota2,1080.0,max,87.5,6314.0,32751.0
gtx1050ti,73800x,dota2,1080.0,max,86.6,6314.0,23275.0
gtx1050ti,73700x,dota2,1080.0,max,85.4,6314.0,22716.0
gtx1050ti,53600x,dota2,1080.0,max,85.0,6314.0,18285.0
gtx1050ti,53600,dota2,1080.0,max,82.5,6314.0,17822.0
gtx1050ti,52600x,dota2,1080.0,max,79.9,6314.0,14053.0
gtx1050ti,51600x,dota2,1080.0,max,75.4,6314.0,12943.0
gtx1050ti,52600,dota2,1080.0,max,74.2,6314.0,13195.0
gtx1050ti,71700x,dota2,1080.0,max,72.0,6314.0,15496.0
rx5700xt,93900x,dota2,1080.0,max,173.0,16892.0,32751.0
rx5700xt,73800x,dota2,1080.0,max,171.4,16892.0,23275.0
rx5700xt,73700x,dota2,1080.0,max,169.0,16892.0,22716.0
rx5700xt,53600x,dota2,1080.0,max,168.1,16892.0,18285.0
rx5700xt,53600,dota2,1080.0,max,163.3,16892.0,17822.0
rx5700xt,52600x,dota2,1080.0,max,158.0,16892.0,14053.0
rx5700xt,51600x,dota2,1080.0,max,148.3,16892.0,12943.0
rx5700xt,52600,dota2,1080.0,max,146.7,16892.0,13195.0
rx5700xt,71700x,dota2,1080.0,max,141.9,16892.0,15496.0
rx5700,93900x,dota2,1080.0,max,167.3,14729.0,32751.0
rx5700,73800x,dota2,1080.0,max,165.7,14729.0,23275.0
rx5700,73700x,dota2,1080.0,max,163.4,14729.0,22716.0
rx5700,53600x,dota2,1080.0,max,162.6,14729.0,18285.0
rx5700,53600,dota2,1080.0,max,157.9,14729.0,17822.0
rx5700,52600x,dota2,1080.0,max,152.8,14729.0,14053.0
rx5700,51600x,dota2,1080.0,max,143.4,14729.0,12943.0
rx5700,52600,dota2,1080.0,max,141.9,14729.0,13195.0
rx5700,71700x,dota2,1080.0,max,137.2,14729.0,15496.0
provega64,93900x,dota2,1080.0,max,163.5,12402.0,32751.0
provega64,73800x,dota2,1080.0,max,162.0,12402.0,23275.0
provega64,73700x,dota2,1080.0,max,159.7,12402.0,22716.0
provega64,53600x,dota2,1080.0,max,158.9,12402.0,18285.0
provega64,53600,dota2,1080.0,max,154.3,12402.0,17822.0
provega64,52600x,dota2,1080.0,max,149.3,12402.0,14053.0
provega64,51600x,dota2,1080.0,max,140.2,12402.0,12943.0
provega64,52600,dota2,1080.0,max,138.6,12402.0,13195.0
provega64,71700x,dota2,1080.0,max,134.1,12402.0,15496.0
rx590,93900x,dota2,1080.0,max,140.7,9665.0,32751.0
rx590,73800x,dota2,1080.0,max,139.4,9665.0,23275.0
rx590,73700x,dota2,1080.0,max,137.4,9665.0,22716.0
rx590,53600x,dota2,1080.0,max,136.7,9665.0,18285.0
rx590,53600,dota2,1080.0,max,132.8,9665.0,17822.0
rx590,52600x,dota2,1080.0,max,128.5,9665.0,14053.0
rx590,51600x,dota2,1080.0,max,120.6,9665.0,12943.0
rx590,52600,dota2,1080.0,max,119.3,9665.0,13195.0
rx590,71700x,dota2,1080.0,max,115.4,9665.0,15496.0
rx580,93900x,dota2,1080.0,max,100.8,8907.0,32751.0
rx580,73800x,dota2,1080.0,max,99.8,8907.0,23275.0
rx580,73700x,dota2,1080.0,max,98.4,8907.0,22716.0
rx580,53600x,dota2,1080.0,max,97.9,8907.0,18285.0
rx580,53600,dota2,1080.0,max,95.1,8907.0,17822.0
rx580,52600x,dota2,1080.0,max,92.0,8907.0,14053.0
rx580,51600x,dota2,1080.0,max,86.9,8907.0,12943.0
rx580,52600,dota2,1080.0,max,85.4,8907.0,13195.0
rx580,71700x,dota2,1080.0,max,82.8,8907.0,15496.0
rtx2080ti,93900x,farCry5,1080.0,max,157.9,21796.0,32751.0
rtx2080ti,73800x,farCry5,1080.0,max,156.4,21796.0,23275.0
rtx2080ti,73700x,farCry5,1080.0,max,154.2,21796.0,22716.0
rtx2080ti,53600x,farCry5,1080.0,max,153.5,21796.0,18285.0
rtx2080ti,53600,farCry5,1080.0,max,149.0,21796.0,17822.0
rtx2080ti,52600x,farCry5,1080.0,max,144.6,21796.0,14053.0
rtx2080ti,51600x,farCry5,1080.0,max,135.7,21796.0,12943.0
rtx2080ti,52600,farCry5,1080.0,max,134.2,21796.0,13195.0
rtx2080ti,71700x,farCry5,1080.0,max,129.8,21796.0,15496.0
rtx2080,93900x,farCry5,1080.0,max,128.3,18732.0,32751.0
rtx2080,73800x,farCry5,1080.0,max,127.1,18732.0,23275.0
rtx2080,73700x,farCry5,1080.0,max,125.3,18732.0,22716.0
rtx2080,53600x,farCry5,1080.0,max,124.7,18732.0,18285.0
rtx2080,53600,farCry5,1080.0,max,121.1,18732.0,17822.0
rtx2080,52600x,farCry5,1080.0,max,117.5,18732.0,14053.0
rtx2080,51600x,farCry5,1080.0,max,110.3,18732.0,12943.0
rtx2080,52600,farCry5,1080.0,max,109.1,18732.0,13195.0
rtx2080,71700x,farCry5,1080.0,max,105.5,18732.0,15496.0
gtx1080ti,93900x,farCry5,1080.0,max,123.3,18284.0,32751.0
gtx1080ti,73800x,farCry5,1080.0,max,122.2,18284.0,23275.0
gtx1080ti,73700x,farCry5,1080.0,max,120.5,18284.0,22716.0
gtx1080ti,53600x,farCry5,1080.0,max,119.9,18284.0,18285.0
gtx1080ti,53600,farCry5,1080.0,max,116.4,18284.0,17822.0
gtx1080ti,52600x,farCry5,1080.0,max,112.9,18284.0,14053.0
gtx1080ti,51600x,farCry5,1080.0,max,106.6,18284.0,12943.0
gtx1080ti,52600,farCry5,1080.0,max,104.9,18284.0,13195.0
gtx1080ti,71700x,farCry5,1080.0,max,101.9,18284.0,15496.0
gtxtitanx,93900x,farCry5,1080.0,max,122.1,13173.0,32751.0
gtxtitanx,73800x,farCry5,1080.0,max,121.0,13173.0,23275.0
gtxtitanx,73700x,farCry5,1080.0,max,119.3,13173.0,22716.0
gtxtitanx,53600x,farCry5,1080.0,max,118.7,13173.0,18285.0
gtxtitanx,53600,farCry5,1080.0,max,115.3,13173.0,17822.0
gtxtitanx,52600x,farCry5,1080.0,max,111.8,13173.0,14053.0
gtxtitanx,51600x,farCry5,1080.0,max,105.0,13173.0,12943.0
gtxtitanx,52600,farCry5,1080.0,max,103.8,13173.0,13195.0
gtxtitanx,71700x,farCry5,1080.0,max,100.4,13173.0,15496.0
rtx2070super,93900x,farCry5,1080.0,max,120.9,18168.0,32751.0
rtx2070super,73800x,farCry5,1080.0,max,119.7,18168.0,23275.0
rtx2070super,73700x,farCry5,1080.0,max,118.1,18168.0,22716.0
rtx2070super,53600x,farCry5,1080.0,max,117.5,18168.0,18285.0
rtx2070super,53600,farCry5,1080.0,max,114.1,18168.0,17822.0
rtx2070super,52600x,farCry5,1080.0,max,110.7,18168.0,14053.0
rtx2070super,51600x,farCry5,1080.0,max,103.9,18168.0,12943.0
rtx2070super,52600,farCry5,1080.0,max,102.8,18168.0,13195.0
rtx2070super,71700x,farCry5,1080.0,max,99.4,18168.0,15496.0
rtx2070,93900x,farCry5,1080.0,max,115.9,16079.0,32751.0
rtx2070,73800x,farCry5,1080.0,max,114.9,16079.0,23275.0
rtx2070,73700x,farCry5,1080.0,max,113.2,16079.0,22716.0
rtx2070,53600x,farCry5,1080.0,max,112.7,16079.0,18285.0
rtx2070,53600,farCry5,1080.0,max,109.4,16079.0,17822.0
rtx2070,52600x,farCry5,1080.0,max,106.2,16079.0,14053.0
rtx2070,51600x,farCry5,1080.0,max,99.7,16079.0,12943.0
rtx2070,52600,farCry5,1080.0,max,98.6,16079.0,13195.0
rtx2070,71700x,farCry5,1080.0,max,95.3,16079.0,15496.0
rtx2060super,93900x,farCry5,1080.0,max,111.0,16514.0,32751.0
rtx2060super,73800x,farCry5,1080.0,max,110.0,16514.0,23275.0
rtx2060super,73700x,farCry5,1080.0,max,108.4,16514.0,22716.0
rtx2060super,53600x,farCry5,1080.0,max,107.9,16514.0,18285.0
rtx2060super,53600,farCry5,1080.0,max,104.8,16514.0,17822.0
rtx2060super,52600x,farCry5,1080.0,max,101.7,16514.0,14053.0
rtx2060super,51600x,farCry5,1080.0,max,95.4,16514.0,12943.0
rtx2060super,52600,farCry5,1080.0,max,94.4,16514.0,13195.0
rtx2060super,71700x,farCry5,1080.0,max,91.3,16514.0,15496.0
rtx2060,93900x,farCry5,1080.0,max,107.3,13953.0,32751.0
rtx2060,73800x,farCry5,1080.0,max,106.3,13953.0,23275.0
rtx2060,73700x,farCry5,1080.0,max,104.8,13953.0,22716.0
rtx2060,53600x,farCry5,1080.0,max,104.3,13953.0,18285.0
rtx2060,53600,farCry5,1080.0,max,101.3,13953.0,17822.0
rtx2060,52600x,farCry5,1080.0,max,98.3,13953.0,14053.0
rtx2060,51600x,farCry5,1080.0,max,92.2,13953.0,12943.0
rtx2060,52600,farCry5,1080.0,max,91.2,13953.0,13195.0
rtx2060,71700x,farCry5,1080.0,max,88.2,13953.0,15496.0
gtx1070ti,93900x,farCry5,1080.0,max,104.8,14500.0,32751.0
gtx1070ti,73800x,farCry5,1080.0,max,103.9,14500.0,23275.0
gtx1070ti,73700x,farCry5,1080.0,max,102.4,14500.0,22716.0
gtx1070ti,53600x,farCry5,1080.0,max,101.9,14500.0,18285.0
gtx1070ti,53600,farCry5,1080.0,max,99.0,14500.0,17822.0
